"","at_least_2_kids_in_2013","t0_ritual_scale","t1_ritual_scale","t0_ritual_1aweek","t1_ritual_1aweek","t0_faith_scale","t1_faith_scale","t0_faith_full","t1_faith_full","t0_age","t0_parent_income","t0_female","t0_religion_cat","t0_parent_education","t0_race","at_least_2_kid_in_2013","kids_2005","kids_2013","wave1","wave2","wave4","waves_1_2_4","caregiver1"
"2742",0,6,1,1,0,3,3,0,0,14,7,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2743",0,6,5,1,0,3,4,0,0,13,8,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2744",NA,2,NA,0,NA,3,NA,0,NA,15,NA,0,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2745",NA,4,2,0,0,4,4,0,0,17,4,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2746",NA,7,7,1,1,5,5,1,1,13,3,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2747",0,6,5,1,0,4,4,0,0,13,4,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2748",1,5,2,0,0,4,2,0,0,17,4,1,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Legal guardian"
"2749",NA,2,NA,0,NA,4,NA,0,NA,15,11,0,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2750",NA,7,NA,1,NA,5,NA,1,NA,14,7,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2751",NA,7,6,1,1,3,4,0,0,14,2,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2752",0,4,1,0,0,2,1,0,0,16,8,0,"Mormon","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2753",0,5,1,0,0,3,3,0,0,13,10,0,"Conservative Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"2754",NA,1,NA,0,NA,3,NA,0,NA,17,2,0,"Not religious","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2755",0,1,6,0,1,3,4,0,0,15,3,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2756",0,3,1,0,0,4,4,0,0,16,3,1,"Catholic","High school","Hispanic",0,0,1,1,1,1,1,"Parent"
"2757",1,5,6,0,1,4,4,0,0,15,2,1,"Conservative Protestant","Beyond high school","Hispanic",1,0,3,1,1,1,1,"Parent"
"2758",0,5,NA,0,NA,3,NA,0,NA,15,4,1,"Catholic","Beyond high school","Other",0,0,0,1,0,1,0,"Parent"
"2759",NA,6,2,1,0,5,3,1,0,15,3,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2760",NA,5,2,0,0,4,2,0,0,15,4,0,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"2761",NA,1,NA,0,NA,3,NA,0,NA,16,4,1,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2762",0,1,NA,0,NA,2,NA,0,NA,13,6,1,"Catholic","High school","White",0,0,0,1,0,1,0,"Parent"
"2763",NA,7,7,1,1,5,5,1,1,16,7,0,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"2764",0,6,5,1,0,3,3,0,0,14,6,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2765",NA,1,1,0,0,3,2,0,0,14,3,1,"Mainline Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2766",0,4,2,0,0,3,3,0,0,14,1,1,"Catholic","Less than 12th grade","Hispanic",0,0,1,1,1,1,1,"Parent"
"2767",NA,3,NA,0,NA,3,NA,0,NA,17,4,0,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"2768",NA,1,NA,0,NA,3,NA,0,NA,15,5,0,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2769",0,5,1,0,0,4,2,0,0,13,3,1,"Not disclosed","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2770",NA,3,NA,0,NA,3,NA,0,NA,15,1,0,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2771",NA,6,NA,1,NA,4,NA,0,NA,17,3,1,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"2772",NA,1,NA,0,NA,1,NA,0,NA,17,4,1,"Not religious","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"2773",0,3,5,0,0,3,3,0,0,14,6,1,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"2774",0,6,6,1,1,5,5,1,1,16,6,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2775",NA,7,7,1,1,4,5,0,1,17,4,0,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2776",0,6,5,1,0,3,2,0,0,15,NA,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2777",0,1,1,0,0,3,2,0,0,16,3,0,"Not religious","High school","White",0,0,0,1,1,1,1,"Parent"
"2778",0,5,1,0,0,5,3,1,0,16,4,1,"Conservative Protestant","High school","White",0,0,1,1,1,1,1,"Parent"
"2779",NA,4,1,0,0,4,2,0,0,14,4,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"2780",0,6,5,1,0,4,4,0,0,14,11,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2781",NA,2,NA,0,NA,5,NA,1,NA,13,NA,1,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"2782",0,6,6,1,1,4,4,0,0,17,5,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2783",1,5,3,0,0,3,3,0,0,17,6,1,"Conservative Protestant","High school","White",1,1,2,1,1,1,1,"Parent"
"2784",NA,5,4,0,0,5,4,1,0,15,6,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2785",0,2,1,0,0,5,5,1,1,13,5,0,"Other religion","Beyond high school","White",0,0,0,1,1,1,1,"Adoptive p."
"2786",1,1,1,0,0,4,3,0,0,17,3,1,"Black Protestant","Less than 12th grade","Black",1,1,2,1,1,1,1,"Grandparent"
"2787",0,1,1,0,0,1,2,0,0,16,5,0,"Not religious","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2788",0,1,2,0,0,2,1,0,0,14,8,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2789",NA,2,NA,0,NA,3,NA,0,NA,15,3,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2790",NA,6,5,1,0,3,3,0,0,16,7,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2791",0,1,1,0,0,2,3,0,0,15,5,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2792",NA,2,1,0,0,2,2,0,0,13,10,1,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2793",NA,2,6,0,1,5,5,1,1,17,11,1,"Other religion","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Legal guardian"
"2794",NA,6,NA,1,NA,3,NA,0,NA,13,6,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2795",0,4,1,0,0,4,3,0,0,16,2,0,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,1,1,1,"Parent"
"2796",0,2,1,0,0,3,2,0,0,17,5,0,"Catholic","Beyond high school","White",0,0,1,1,1,1,1,"Parent"
"2797",0,6,6,1,1,4,5,0,1,14,6,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2798",0,6,4,1,0,2,1,0,0,17,8,0,"Catholic","High school","White",0,0,1,1,1,1,1,"Parent"
"2799",0,1,2,0,0,3,3,0,0,13,6,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Grandparent"
"2800",0,5,2,0,0,5,3,1,0,17,NA,1,"Conservative Protestant","Less than 12th grade","White",0,0,1,1,1,1,1,"Parent"
"2801",1,7,4,1,0,5,4,1,0,17,6,1,"Black Protestant","High school","Black",1,1,2,1,1,1,1,"Parent"
"2802",NA,3,7,0,1,5,5,1,1,15,8,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2803",0,1,7,0,1,4,4,0,0,13,6,1,"Not religious","High school","White",0,0,1,1,1,1,1,"Grandparent"
"2804",0,6,4,1,0,4,3,0,0,13,8,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2805",NA,5,4,0,0,4,3,0,0,13,5,1,"Mainline Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2806",NA,6,NA,1,NA,3,NA,0,NA,15,4,0,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"2807",0,6,6,1,1,5,2,1,0,15,11,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2808",NA,7,NA,1,NA,5,NA,1,NA,16,3,1,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2809",1,1,1,0,0,4,4,0,0,16,5,0,"Mainline Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"2810",NA,6,NA,1,NA,4,NA,0,NA,13,10,1,"Not disclosed","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Step p."
"2811",NA,1,4,0,0,4,4,0,0,14,11,0,"Not religious","Beyond high school","White",NA,NA,NA,1,1,0,0,"Step p."
"2812",0,7,6,1,1,4,4,0,0,13,4,1,"Other religion","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2813",0,2,NA,0,NA,3,NA,0,NA,17,6,1,"Not religious","High school","Hispanic",0,0,1,1,0,1,0,"Step p."
"2814",NA,1,1,0,0,3,1,0,0,15,3,0,"Not religious","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2815",0,1,1,0,0,1,1,0,0,17,NA,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"2816",1,5,6,0,1,5,5,1,1,13,NA,1,"Black Protestant","Beyond high school","Black",1,0,3,1,1,1,1,"Parent"
"2817",0,5,5,0,0,3,4,0,0,16,8,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2818",0,2,5,0,0,3,3,0,0,13,3,1,"Catholic","High school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2819",0,6,NA,1,NA,4,NA,0,NA,15,8,0,"Other religion","Beyond high school","Black",0,0,1,1,0,1,0,"Legal guardian"
"2820",0,2,2,0,0,3,3,0,0,17,NA,0,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,1,1,1,"Parent"
"2821",0,5,6,0,1,4,4,0,0,15,1,1,"Black Protestant","Less than 12th grade","Black",0,0,0,1,1,1,1,"Parent"
"2822",0,3,NA,0,NA,5,NA,1,NA,14,4,1,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,0,1,0,"Parent"
"2823",0,2,1,0,0,3,1,0,0,15,8,1,"Other religion","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2824",0,6,1,1,0,3,4,0,0,13,4,0,"Not disclosed","High school","White",0,0,0,1,1,1,1,"Parent"
"2825",NA,3,3,0,0,4,4,0,0,15,4,1,"Conservative Protestant","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"2826",0,4,6,0,1,4,5,0,1,16,9,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2827",NA,6,1,1,0,4,NA,0,NA,13,5,1,"Conservative Protestant","Less than 12th grade","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"2828",0,6,5,1,0,4,4,0,0,16,NA,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2829",NA,4,4,0,0,3,2,0,0,13,5,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2830",0,2,2,0,0,3,2,0,0,13,6,0,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"2831",NA,1,NA,0,NA,1,NA,0,NA,15,9,0,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2832",NA,4,NA,0,NA,3,NA,0,NA,17,6,1,"Other religion","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Parent"
"2833",NA,1,1,0,0,4,4,0,0,15,3,1,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"2834",0,1,2,0,0,5,5,1,1,15,NA,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2835",0,6,5,1,0,5,5,1,1,13,5,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2836",0,6,NA,1,NA,5,NA,1,NA,13,2,1,"Catholic","High school","Hispanic",0,0,1,1,0,1,0,"Parent"
"2837",NA,3,NA,0,NA,5,NA,1,NA,13,6,0,"Mainline Protestant","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2838",0,2,2,0,0,3,1,0,0,15,2,1,"Catholic","Less than 12th grade","White",0,0,1,1,1,1,1,"Parent"
"2839",0,6,2,1,0,4,3,0,0,13,4,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2840",NA,5,1,0,0,4,3,0,0,13,NA,1,"Conservative Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2841",NA,2,NA,0,NA,4,NA,0,NA,17,5,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,0,0,0,"Step p."
"2842",0,3,NA,0,NA,4,NA,0,NA,13,8,0,"Black Protestant","High school","Black",0,0,0,1,0,1,0,"Parent"
"2843",0,1,1,0,0,3,3,0,0,16,5,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2844",NA,2,NA,0,NA,5,NA,1,NA,13,4,1,"Other religion","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Parent"
"2845",0,5,6,0,1,4,4,0,0,14,NA,1,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"2846",NA,1,1,0,0,2,3,0,0,16,6,1,"Catholic","High school","White",NA,NA,NA,1,1,0,0,"Parent"
"2847",0,7,NA,1,NA,5,NA,1,NA,15,10,1,"Conservative Protestant","High school","Hispanic",0,0,0,1,0,1,0,"Parent"
"2848",0,1,NA,0,NA,2,NA,0,NA,17,8,1,"Conservative Protestant","Beyond high school","Black",0,0,0,1,0,1,0,"Parent"
"2849",1,7,6,1,1,4,4,0,0,15,2,1,"Black Protestant","Beyond high school","Black",1,1,2,1,1,1,1,"Grandparent"
"2850",NA,7,1,1,0,5,4,1,0,13,2,1,"Black Protestant","High school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2851",NA,7,NA,1,NA,2,NA,0,NA,13,2,0,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2852",0,6,2,1,0,3,5,0,1,17,6,1,"Black Protestant","High school","Black",0,0,0,1,1,1,1,"Parent"
"2853",NA,2,NA,0,NA,4,NA,0,NA,15,1,1,"Black Protestant","Less than 12th grade","Black",NA,NA,NA,1,0,0,0,"Parent"
"2854",NA,1,1,0,0,2,2,0,0,15,1,0,"Not religious","Less than 12th grade","White",NA,NA,NA,1,1,0,0,"Parent"
"2855",0,4,NA,0,NA,3,NA,0,NA,15,11,0,"Catholic","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"2856",0,2,3,0,0,3,4,0,0,17,4,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"2857",0,7,1,1,0,3,1,0,0,15,6,1,"Catholic","High school","White",0,0,0,1,1,1,1,"Parent"
"2858",0,3,6,0,1,4,5,0,1,15,3,1,"Mormon","Less than 12th grade","Hispanic",0,0,1,1,1,1,1,"Parent"
"2859",NA,4,6,0,1,5,5,1,1,14,2,0,"Catholic","High school","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"2860",0,1,1,0,0,4,3,0,0,15,2,1,"Black Protestant","Less than 12th grade","Black",0,1,1,1,1,1,1,"Parent"
"2861",0,7,7,1,1,5,5,1,1,13,11,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2862",0,7,5,1,0,5,4,1,0,17,3,0,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"2863",0,3,6,0,1,3,4,0,0,16,5,1,"Black Protestant","Beyond high school","White",0,1,1,1,1,1,1,"Legal guardian"
"2864",0,6,4,1,0,3,4,0,0,14,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2865",NA,6,NA,1,NA,3,NA,0,NA,16,6,0,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2866",0,5,5,0,0,3,2,0,0,17,11,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Step p."
"2867",0,2,5,0,0,3,4,0,0,17,3,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2868",0,6,6,1,1,4,3,0,0,15,NA,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2869",NA,5,NA,0,NA,4,NA,0,NA,17,8,0,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2870",1,7,5,1,0,4,3,0,0,16,4,1,"Black Protestant","Beyond high school","Black",1,2,4,1,1,1,1,"Parent"
"2871",0,2,1,0,0,3,3,0,0,16,8,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2872",NA,1,NA,0,NA,3,NA,0,NA,13,6,0,"Not religious","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"2873",0,1,2,0,0,3,4,0,0,14,3,1,"Not religious","Beyond high school","Black",0,0,1,1,1,1,1,"Parent"
"2874",0,6,6,1,1,5,5,1,1,14,3,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Legal guardian"
"2875",0,7,6,1,1,5,3,1,0,13,9,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2876",NA,5,NA,0,NA,4,NA,0,NA,13,5,1,"Black Protestant","High school","Black",NA,NA,NA,1,0,0,0,"Parent"
"2877",NA,3,7,0,1,4,4,0,0,13,7,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2878",0,2,6,0,1,3,3,0,0,13,5,0,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2879",NA,1,NA,0,NA,3,NA,0,NA,16,4,0,"Catholic","Less than 12th grade","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2880",0,2,2,0,0,3,2,0,0,15,10,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2881",NA,2,NA,0,NA,3,NA,0,NA,17,2,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2882",NA,2,1,0,0,1,1,0,0,14,11,0,"Catholic","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2883",0,6,2,1,0,3,4,0,0,13,8,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2884",1,6,6,1,1,4,4,0,0,17,8,0,"Conservative Protestant","Beyond high school","White",1,0,2,1,1,1,1,"Parent"
"2885",NA,5,NA,0,NA,4,NA,0,NA,13,5,0,"Conservative Protestant","High school","White",NA,NA,NA,1,0,0,0,"Parent"
"2886",NA,2,NA,0,NA,3,NA,0,NA,16,8,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Foster p."
"2887",NA,7,NA,1,NA,5,NA,1,NA,14,2,0,"Conservative Protestant","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2888",NA,2,NA,0,NA,2,NA,0,NA,13,8,0,"Catholic","Beyond high school","White",NA,NA,NA,1,0,0,0,"Step p."
"2889",0,7,6,1,1,5,4,1,0,17,8,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2890",0,5,5,0,0,3,3,0,0,13,9,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2891",NA,1,NA,0,NA,1,NA,0,NA,17,3,1,"Not religious","Beyond high school","White",NA,NA,NA,1,0,0,0,"Parent"
"2892",0,1,1,0,0,3,1,0,0,15,11,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2893",0,1,1,0,0,3,3,0,0,17,4,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2894",0,2,1,0,0,3,4,0,0,17,4,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2895",0,1,NA,0,NA,1,NA,0,NA,14,10,1,"Not religious","Beyond high school","White",0,0,0,1,0,1,0,"Parent"
"2896",0,4,7,0,1,4,5,0,1,14,7,1,"Catholic","Beyond high school","Black",0,0,0,1,1,1,1,"Step p."
"2897",NA,5,NA,0,NA,4,NA,0,NA,17,5,0,"Other religion","Beyond high school","Other",NA,NA,NA,1,0,0,0,"Legal guardian"
"2898",NA,6,3,1,0,2,3,0,0,17,11,1,"Mainline Protestant","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Step p."
"2899",0,1,2,0,0,2,2,0,0,17,11,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2900",0,1,1,0,0,5,4,1,0,14,3,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2901",0,6,4,1,0,4,3,0,0,15,5,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2902",NA,7,NA,1,NA,4,NA,0,NA,13,NA,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Legal guardian"
"2903",0,6,NA,1,NA,4,NA,0,NA,14,4,1,"Conservative Protestant","High school","Hispanic",0,0,0,1,0,1,0,"Parent"
"2904",NA,6,NA,1,NA,5,NA,1,NA,17,8,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,0,0,0,"Step p."
"2905",NA,1,2,0,0,4,4,0,0,13,8,0,"Not religious","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2906",0,3,6,0,1,1,3,0,0,13,5,0,"Catholic","Beyond high school","Hispanic",0,0,1,1,1,1,1,"Parent"
"2907",0,6,6,1,1,2,3,0,0,14,5,1,"Catholic","Beyond high school","Hispanic",0,0,0,1,1,1,1,"Parent"
"2908",NA,6,6,1,1,2,1,0,0,14,6,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Step p."
"2909",0,1,1,0,0,3,3,0,0,13,11,1,"Catholic","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"2910",NA,6,4,1,0,4,3,0,0,15,11,0,"Catholic","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Parent"
"2911",0,1,1,0,0,1,2,0,0,16,11,0,"Not religious","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"2912",NA,5,1,0,0,4,3,0,0,13,2,0,"Mainline Protestant","Beyond high school","Other",NA,NA,NA,1,1,0,0,"Legal guardian"
"2913",NA,3,NA,0,NA,4,NA,0,NA,14,1,1,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2914",0,3,3,0,0,5,5,1,1,16,6,1,"Black Protestant","Beyond high school","Black",0,0,0,1,1,1,1,"Parent"
"2915",NA,5,3,0,0,3,4,0,0,15,7,1,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2916",0,6,3,1,0,5,5,1,1,14,10,1,"Jewish","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2917",0,2,3,0,0,3,2,0,0,17,11,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2918",NA,1,NA,0,NA,2,NA,0,NA,17,7,1,"Not religious","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2919",NA,7,7,1,1,5,5,1,1,15,5,1,"Conservative Protestant","Beyond high school","White",NA,NA,NA,1,1,0,0,"Parent"
"2920",NA,5,NA,0,NA,4,NA,0,NA,17,4,0,"Conservative Protestant","Less than 12th grade","White",NA,NA,NA,1,0,0,0,"Parent"
"2921",0,6,4,1,0,4,4,0,0,16,11,1,"Mainline Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2922",0,6,6,1,1,4,3,0,0,14,5,0,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2923",NA,2,NA,0,NA,2,NA,0,NA,13,5,1,"Catholic","Beyond high school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2924",0,1,2,0,0,3,3,0,0,13,4,1,"Not religious","Beyond high school","Not disclosed",0,0,1,1,1,1,1,"Parent"
"2925",0,1,1,0,0,2,1,0,0,13,8,0,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Grandparent"
"2926",0,7,6,1,1,5,5,1,1,14,5,0,"Black Protestant","Beyond high school","Black",0,0,1,1,1,1,1,"Grandparent"
"2927",0,5,3,0,0,2,2,0,0,15,NA,0,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2928",0,5,1,0,0,3,3,0,0,13,3,1,"Catholic","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2929",NA,6,7,1,1,4,1,0,0,13,9,0,"Conservative Protestant","Beyond high school","Hispanic",NA,NA,NA,1,1,0,0,"Parent"
"2930",0,5,NA,0,NA,3,NA,0,NA,14,11,1,"Conservative Protestant","Beyond high school","Hispanic",0,0,0,1,0,1,0,"Parent"
"2931",0,7,6,1,1,5,4,1,0,14,8,1,"Conservative Protestant","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2932",NA,5,2,0,0,4,5,0,1,15,5,0,"Black Protestant","Beyond high school","Black",NA,NA,NA,1,1,0,0,"Parent"
"2933",1,1,1,0,0,2,2,0,0,16,4,1,"Not religious","Beyond high school","White",1,1,3,1,1,1,1,"Parent"
"2934",0,3,NA,0,NA,5,NA,1,NA,15,7,0,"Black Protestant","Beyond high school","Black",0,0,1,1,0,1,0,"Grandparent"
"2935",0,4,2,0,0,3,2,0,0,15,6,0,"Other religion","Beyond high school","Other",0,0,0,1,1,1,1,"Parent"
"2936",0,1,1,0,0,1,1,0,0,16,6,1,"Not religious","Beyond high school","White",0,0,0,1,1,1,1,"Parent"
"2937",0,4,2,0,0,4,5,0,1,17,4,0,"Catholic","Less than 12th grade","Hispanic",0,0,0,1,1,1,1,"Parent"
"2938",1,4,1,0,0,2,2,0,0,16,1,1,"Conservative Protestant","Less than 12th grade","White",1,0,2,1,1,1,1,"Parent"
"2939",0,7,7,1,1,5,5,1,1,13,7,1,"Conservative Protestant","High school","White",0,0,0,1,1,1,1,"Parent"
"2940",NA,1,NA,0,NA,4,NA,0,NA,17,4,0,"Not religious","High school","Other",NA,NA,NA,1,0,0,0,"Parent"
"2941",NA,3,NA,0,NA,3,NA,0,NA,13,1,1,"Catholic","High school","Hispanic",NA,NA,NA,1,0,0,0,"Parent"
"2942",NA,5,NA,0,NA,3,NA,0,NA,17,7,0,"Not disclosed","Beyond high school","White",NA,NA,NA,1,0,0,0,"Legal guardian"
"2943",0,5,NA,0,NA,3,NA,0,NA,13,4,1,"Black Protestant","Beyond high school","Black",0,0,0,1,0,1,0,"Parent"
